datetime,totalValueLockedUSD,totalBorrowBalanceUSD,totalDepositBalanceUSD,utilizationRate,borrowerStableRate,borrowerVariableRate,lenderVariableRate,market,dailyDepositUSD,dailyWithdrawUSD,inputTokenPriceUSD,blockNumber
2023-05-26,107332138.42270338844425,25805661.8894515105665,107332138.42270338844425,0.24042809794603867,9.7399326406779086,2.1371043661016621,0.4110493564449708,Aave Ethereum WBTC,1112891.5958529983924792,0,26795.093325,17346011
2023-05-25,105022089.8662580920275,12339409.4899362412125,105022089.8662580920275,0.1174934673805296,7.8276495071470074,1.0443711469411471,0.098163998330685,Aave Ethereum WBTC,636759.1638184436144536,17770.086838670053254,26496.21975,17339233
2023-05-24,103502337.173300648308845,12024279.9092930204488,103502337.173300648308845,0.11617399411145654,7.8071258384097611,1.0326433362341492,0.0959717033881915,Aave Ethereum WBTC,987508.405336167353255,699141.8950340217544503,26269.0836065,17331399
2023-05-23,107015444.8193431858248,12218032.80077242770054,107015444.8193431858248,0.11417074256335757,7.7759655442637614,1.0148374538650065,0.0926905551990488,Aave Ethereum WBTC,165406.32860489333768,72400.1404462478142,27236.288106,17325163
2023-05-22,105515665.9608458421914664,11734270.8527650303373,105515665.9608458421914664,0.11120880246464367,10.7298931590004026,1.7298931590004026,0.1539015604229002,Aave Ethereum WBTC,94334.0650343417832737,53376.6542871999988672,26878.00016894,17316374
2023-05-21,105173090.3993901042150246,11372253.2507264878447096,105173090.3993901042150246,0.1081289254460515,10.6819859611339713,1.6819859611339713,0.1454953769203767,Aave Ethereum WBTC,30541.6216767084397824,283777.8505864245296117,26801.13984338,17311079
2023-05-20,106713746.8021560031708239,11347968.8202916177736178,106713746.8021560031708239,0.10634027161777387,10.654164444877623,1.654164444877623,0.1407219434072894,Aave Ethereum WBTC,89686.8391857945710137,14732.29148569230299,27128.74670697,17304045
2023-05-19,105733819.671244719629317,11237819.200837195812188,105733819.671244719629317,0.10628405590357597,10.6532915841390232,1.6532915841390232,0.1405734717695102,Aave Ethereum WBTC,157749.953658102983023,107339.1248754957011012,26898.80265395,17296864
2023-05-18,106237950.3350723124,10994685.6067386954,106237950.3350723124,0.10349113073117171,10.6098481304612592,1.6098481304612592,0.1332828515905515,Aave Ethereum WBTC,508440.844425843883695,186421.47142943336768,27040.02,17289191
2023-05-17,107276743.66442800728351,17714266.58626578659922,107276743.66442800728351,0.1651268110978249,11.5686219600189591,2.5686219600189591,0.3393163940652843,Aave Ethereum WBTC,194962.1640848091994155,27131.0933325756966717,27386.687271,17282227
2023-05-16,105767561.0714460976798,10994536.2814691965206,105767561.0714460976798,0.10394998400352994,10.6169911502767885,1.6169911502767885,0.1344682481180632,Aave Ethereum WBTC,293519.4041295882597,30078.4200143582424,27044.01757,17275237
2023-05-15,106557527.0797276973,12006099.5892297945,106557527.0797276973,0.11267246827384308,10.7526751413083055,1.7526751413083055,0.1579818934779474,Aave Ethereum WBTC,41791.755471551,161736.61580699114,27314.305,17268445
2023-05-14,105159885.75044454,11833769.82974044,105159885.75044454,0.1125312161124178,10.7504798076242923,1.7504798076242923,0.1575863772120195,Aave Ethereum WBTC,99220.1273160391812065,379768.560517615,26926,17261310
2023-05-13,105459956.0392969200770318,11835304.366436839210781,105459956.0392969200770318,0.11222557652144971,10.7457274994463297,1.7457274994463297,0.1567318886909041,Aave Ethereum WBTC,1359604.3868893338105462,81740.7251823855128014,26930.90353258,17253592
2023-05-12,103178243.6542303033393088,11714653.6961245987354318,103178243.6542303033393088,0.11353802198245017,10.7661449854587665,1.7661449854587665,0.1604195027825733,Aave Ethereum WBTC,6297548.3927940723474515,368289.4826568706643333,26672.70727013,17247128
2023-05-11,98244460.1799132552484,11831149.3249507407256,98244460.1799132552484,0.12042561283643452,10.8732666626276866,1.8732666626276866,0.1804694394503454,Aave Ethereum WBTC,267103.1726521651022848,642604.1161460163893,26939.31106,17240410
2023-05-10,101725020.22295861988264,13190958.57690503323312,101725020.22295861988264,0.12967270537762868,11.017112065517047,2.017112065517047,0.2092495415068002,Aave Ethereum WBTC,101348.5109463132315328,907489.9377781351862714,27790.333336,17231990
2023-05-09,101849293.498363472061,13263506.094232314921,101849293.498363472061,0.13022678546558045,11.0257335121748249,2.0257335121748249,0.2110420934921907,Aave Ethereum WBTC,823066.0455783375735904,159152.0467073310388058,27607.02945,17226260
2023-05-08,101410598.856154237118436,13292082.355064798392156,101410598.856154237118436,0.13107192448314933,11.0388829847123947,2.0388829847123947,0.2137908253037,Aave Ethereum WBTC,597311.8861720660719556,79632.5319943024327676,27668.10348455,17218874
2023-05-07,105276485.675675146775832,13824084.211300543846122,105276485.675675146775832,0.1313121740583965,11.0426239108799574,2.0426239108799574,0.2145760684096388,Aave Ethereum WBTC,48014.2606888067088732,31960.016865833412447,28870.8726546,17211632
2023-05-06,105041281.184620046742176,13880652.2009162872290272,105041281.184620046742176,0.13214473437847468,11.0555777756572567,2.0555777756572567,0.2173062852913389,Aave Ethereum WBTC,93274.7056031354684964,86862.49572723,28810.93334384,17204612
2023-05-05,107655586.7845814650425504,16592411.5454678793843456,107655586.7845814650425504,0.15412494642446425,11.3974961714580344,2.3974961714580344,0.2956108058823051,Aave Ethereum WBTC,270712.8852469449256539,351.6645509628506352,29529.80141304,17196087
2023-05-04,104810966.9911561471782912,13875339.4501672414886016,104810966.9911561471782912,0.13238442358172336,11.0592950021498913,2.0592950021498913,0.2180929323023754,Aave Ethereum WBTC,2789149.1513762293885553,112708.0591762458949545,28822.36580736,17190684
2023-05-03,102804012.33103855507808,13963082.90408762500836,102804012.33103855507808,0.13582235350041777,11.1127764145921035,2.1127764145921035,0.2295681005857713,Aave Ethereum WBTC,11592020.464757340544749,6613073.585511643140134,29006.380348,17183050
2023-05-02,96858961.33839215370786,13594230.62286120066279,96858961.33839215370786,0.1403507784413215,11.1832205514886081,2.1832205514886081,0.2451318159313143,Aave Ethereum WBTC,1604696.138513428863571,121933.5130538611467332,28758.445557,17176441
2023-05-01,92870575.9048518856905402,13241384.2978232983210785,92870575.9048518856905402,0.1425788972320944,11.2178837395760565,2.2178837395760565,0.2529775688027592,Aave Ethereum WBTC,667734.8897484546092127,2271280.9097827387677653,28013.77656861,17168974
2023-04-30,99059859.5129230111858136,12998011.4914573783453016,99059859.5129230111858136,0.13121370810910246,11.0410959652353081,2.0410959652353081,0.2142551694497068,Aave Ethereum WBTC,426549.807756093539274,14817.1597354411318875,29399.07005012,17162155
2023-04-29,97961202.2847554206733448,10325438.7797020353870639,97961202.2847554206733448,0.10540334886548106,10.6396047524592806,1.6396047524592806,0.138255621134763,Aave Ethereum WBTC,843467.5825107614707736,53782.5001952848877916,29194.04664609,17153843
2023-04-28,97714252.918382619374877,10382197.563620009582,97714252.918382619374877,0.10625059552255807,10.6527856054151635,1.6527856054151635,0.1404874418126178,Aave Ethereum WBTC,3805839.6373107765168796,1487354.729402769877298,29355.7847287,17147082
2023-04-27,95757988.8139075423402496,10421295.8647900198940148,95757988.8139075423402496,0.10882951901843273,10.6928915892707658,1.6928915892707658,0.1473882136983617,Aave Ethereum WBTC,609606.8022716988607941,178738.0151800412097607,29475.87527564,17140885
2023-04-26,91605547.168123331173062,9920716.661541341882688,91605547.168123331173062,0.1082982086590661,10.6846284383893014,1.6846284383893014,0.1459528958792559,Aave Ethereum WBTC,1904687.2586753088677363,190545.1955423745688145,28325.6962089,17133757
2023-04-25,89756153.2255036596709212,10200446.316449237199726,89756153.2255036596709212,0.11364620641463548,10.7678207047575561,1.7678207047575561,0.1607240594144315,Aave Ethereum WBTC,1789988.0336775918111244,190208.986607415548192,28266.81303948,17126556
2023-04-24,85446042.689807328593376,9505797.2893524861901536,85446042.689807328593376,0.111249122722525,10.7305347397847763,1.7305347397847763,0.1540157392595295,Aave Ethereum WBTC,1255605.5368739429423601,1867253.2905051926754226,27406.45632288,17118862
2023-04-23,86364409.5190037931732111,9526178.546754354892259,86364409.5190037931732111,0.11030213255447772,10.7158057222193927,1.7158057222193927,0.1514051627863275,Aave Ethereum WBTC,1908868.1464192991103745,400861.268617996755545,27506.08229623,17111615
2023-04-22,85360300.1214594752914302,9568589.824101997979943,85360300.1214594752914302,0.11209648760005315,10.7437194875730857,1.7437194875730857,0.1563715363547389,Aave Ethereum WBTC,320176.2649209778910792,440847.0954019920659517,27667.94762202,17104826
2023-04-21,84184363.7053518792804294,9504394.8706654544346666,84184363.7053518792804294,0.11289976490089251,10.7562167122224628,1.7562167122224628,0.1586209957863159,Aave Ethereum WBTC,519981.5953860649954047,1082718.3118878467925214,27247.18301166,17097976
2023-04-20,88016530.58398034326464,9940764.329598914510418,88016530.58398034326464,0.11294201513787239,10.7568688292212358,1.7568688292212358,0.1587388157017301,Aave Ethereum WBTC,676946.8539465283700225,823412.7284840924358761,28278.8397114,17091029
2023-04-19,90709428.1208040006562224,6708625.4576025048948696,90709428.1208040006562224,0.07395731178757037,10.1504436262168974,1.1504436262168974,0.0680667704795872,Aave Ethereum WBTC,669375.12357629609315,574447.1685230732135751,29096.49710808,17083745
2023-04-18,94881806.7400185620511114,7017069.9958666346008413,94881806.7400185620511114,0.07395590616327319,10.1504223189007568,1.1504223189007568,0.0680642491795711,Aave Ethereum WBTC,1684845.043215136273314,1592676.8894286249944558,30461.04121947,17076332
2023-04-17,91973523.53742820261776,5989100.41528757691552,91973523.53742820261776,0.06511765761426265,10.0129391729347657,1.0129391729347657,0.0527680680719537,Aave Ethereum WBTC,3799259.200026200891084,1295886.0003973302900379,29552.202864,17069641
2023-04-16,92169628.2099146820347648,5835584.4048873623133056,92169628.2099146820347648,0.06331352874286227,9.9848753023536468,0.9848753023536468,0.0498846528610039,Aave Ethereum WBTC,1163507.450037688065513,869306.3645700183726997,30430.94413184,17062274
2023-04-15,91859470.0234677358959005,5684845.4200298703470641,91859470.0234677358959005,0.06188632939616937,9.9626747536262879,0.9626747536262879,0.0476610521795709,Aave Ethereum WBTC,680053.062793218882931,2162364.6208024048177896,30426.00175409,17055764
2023-04-14,93635357.9910379581176866,5169031.1059701444214902,93635357.9910379581176866,0.05520383770482175,9.858725323966327,0.858725323966327,0.0379239007896552,Aave Ethereum WBTC,2559288.9818124009557031,923445.4109521897126844,30524.01534233,17048704
2023-04-13,91555068.245569849494725,9239978.361287018916209,91555068.245569849494725,0.10092263091873256,10.5699075162193039,1.5699075162193039,0.1267513513447816,Aave Ethereum WBTC,801187.0722507463270203,550764.486633285462269,30372.6363001,17041732
2023-04-12,89676308.1484571459453937,8887055.7401075678022516,89676308.1484571459453937,0.09910148983157563,10.5415689193114717,1.5415689193114717,0.1222166434107671,Aave Ethereum WBTC,7623497.675822916957985,170570.3989895807559712,29831.86987293,17034385
2023-04-11,83417875.3653553894096896,8298548.8348229584226868,83417875.3653553894096896,0.09948166143619455,10.5474829166573113,1.5474829166573113,0.1231561736920913,Aave Ethereum WBTC,1442050.1890649337885665,4601821.2661634567823322,30254.66300076,17028190
2023-04-10,84850994.463098006462306,7969076.724085949944576,84850994.463098006462306,0.09391848350760025,10.4609466462504016,1.4609466462504016,0.1097673481640724,Aave Ethereum WBTC,638813.3228335705762306,14787164.5596657142507538,29643.7399154,17020969
2023-04-09,95584749.831100464468965,7602334.3636265497688469,95584749.831100464468965,0.079535013452041,10.237206595998959,1.237206595998959,0.0787206940037142,Aave Ethereum WBTC,597812.8737931859106192,804593.7287886516398509,28436.05559777,17014096
2023-04-08,94236945.2501313071235,7495404.299799133718,94236945.2501313071235,0.07953785301406181,10.2372515332328788,1.2372515332328788,0.0787264126193371,Aave Ethereum WBTC,831152.6971998077921811,172460.256989414228344,27973.89595,17006121
2023-04-07,93450738.1369240107795996,13013300.7514072725463798,93450738.1369240107795996,0.13925305472001928,11.166154740502903,2.166154740502903,0.2413144985041645,Aave Ethereum WBTC,15167914.6643006227777236,125990.3969206419653547,27935.84080546,16999635
2023-04-06,78771208.8489703442065,13064877.9590359695665,78771208.8489703442065,0.16585854336811728,11.5800027061392495,2.5800027061392495,0.342329860989558,Aave Ethereum WBTC,6984331.0557060874748408,254074.5213303866177931,28048.37035,16992908
2023-04-05,72523078.9201265919398955,13424220.0600903702472485,72523078.9201265919398955,0.18510273226092838,11.8793602648832724,2.8793602648832724,0.4263796560851315,Aave Ethereum WBTC,5722629.5202536273566492,3245087.9955848321176781,28229.08124541,16985355
2023-04-04,70094844.7806059585208447,13639390.4149320554631965,70094844.7806059585208447,0.19458478662193773,12.0268661398981051,3.0268661398981051,0.4711843866271708,Aave Ethereum WBTC,883642.6901454041472558,523583.249585041528344,28238.26345697,16978903
2023-04-03,69089667.2983595372977707,4248619.9017623788782771,69089667.2983595372977707,0.06149428804476611,9.9565765583958823,0.9565765583958823,0.0470591337637291,Aave Ethereum WBTC,1604910.1671928173130293,1238781.6928860896873552,27980.70024417,16971635
2023-04-02,69009362.572277947483169,4268036.6758439724215539,69009362.572277947483169,0.06184721198335636,9.9620667815856188,0.9620667815856188,0.0476008710289977,Aave Ethereum WBTC,274618.0989041742117793,494197.7535124419299861,28099.28388377,16964773
2023-04-01,70366232.5772368145183,4289213.9839417357489,70366232.5772368145183,0.06095557239381434,9.9481971836835142,0.9481971836835142,0.0462382919560465,Aave Ethereum WBTC,1182097.2159251289012533,70997.245289781869172,28561.16263,16957421
2023-03-31,68831740.883948836233258,4263157.4051499141879954,68831740.883948836233258,0.061935923026233644,9.9634474236562015,0.9634474236562015,0.0477375911048454,Aave Ethereum WBTC,408981.4523803613658806,8418.85982523129544,28388.51493534,16949199
2023-03-30,67405381.7897072800736549,4281075.7998295532457212,67405381.7897072800736549,0.06351237373279396,9.9879677697631471,0.9879677697631471,0.0501984161532394,Aave Ethereum WBTC,1578999.0257513116370104,103093.0895259413768081,27963.66109537,16943434
2023-03-29,67045043.7448111173284831,4415377.1141282446985104,67045043.7448111173284831,0.06585687572871438,10.0244380189132857,1.0244380189132857,0.0539729102363131,Aave Ethereum WBTC,1729645.7438903902886198,1327546.3619300364735572,28423.67028113,16936298
2023-03-28,63859523.56423712777835,4207649.0155672879101,63859523.56423712777835,0.06588913885858792,10.0249402743749715,1.0249402743749715,0.0540258462532719,Aave Ethereum WBTC,450154.8285557918115146,314847.5043857255364502,27242.0880225,16928825
2023-03-27,63612219.306532165251754,4185320.6363649817706694,63612219.306532165251754,0.06579428735534154,10.0234651896119158,1.0234651896119158,0.053870451137864,Aave Ethereum WBTC,1116003.4407705288071081,825949.5328826742940132,27194.36283338,16921632
2023-03-26,65336613.5539419263968636,4337240.7950300345771152,65336613.5539419263968636,0.06638300577744524,10.0326233749649087,1.0326233749649087,0.0548388532040872,Aave Ethereum WBTC,942298.463614352275867,496095.4561814044432565,28057.73161892,16914932
2023-03-25,63505882.03769226135935,4240446.19896393274555,63505882.03769226135935,0.06677249512804383,10.0386825086823419,1.0386825086823419,0.0554842981976217,Aave Ethereum WBTC,407426.6534053213458346,289646.6201307780799372,27460.959745,16907400
2023-03-24,63573222.7103411886448,4252405.7976799031633,63573222.7103411886448,0.06688988879886032,10.0405089998173668,1.0405089998173668,0.0556796046189053,Aave Ethereum WBTC,767726.4043068609572847,12463758.7734522038249434,27539.14163,16900724
2023-03-23,77405878.607312653268813,4200900.41247904476371,77405878.607312653268813,0.0542710771851142,9.8442167460946223,0.8442167460946223,0.0366532413113104,Aave Ethereum WBTC,1506172.5166338220454095,2067397.273086407482146,28440.8179001,16893644
2023-03-22,74798515.8270383185310514,3996012.5751492394499514,74798515.8270383185310514,0.05342368803666493,9.8310340079261412,0.8310340079261412,0.0355174725769604,Aave Ethereum WBTC,1587562.6978948784872394,1131334.4599406420929701,27274.03357398,16886317
2023-03-21,76616106.377262613,4077902.5677609485,76616106.377262613,0.053225134512593156,9.8279456053771927,0.8279456053771927,0.0352539733095466,Aave Ethereum WBTC,1479152.1024693745918833,331654.2688260603965395,28095.55,16878885
2023-03-20,74978820.3301156124561258,4106824.3521786381741092,74978820.3301156124561258,0.05477312571866527,9.852025648535454,0.852025648535454,0.037334453439202,Aave Ethereum WBTC,1144308.0952692029253223,1687562.3954549459596258,27912.87568514,16872091
2023-03-19,75680541.6604364570891116,3923430.0259124291929834,75680541.6604364570891116,0.05184199187574634,9.8064304621596715,0.8064304621596715,0.0334455475010946,Aave Ethereum WBTC,1599438.4998811916214995,1828602.6952970928960955,27974.89456054,16865169
2023-03-18,72980190.0667029893225496,3708039.7717503362586348,72980190.0667029893225496,0.05080885331157994,9.7903596069144047,0.7903596069144047,0.032125798709583,Aave Ethereum WBTC,1046151.1372764754177092,1466574.3822302500617104,26882.93489226,16858022
2023-03-17,74668732.8753754435734624,3700273.6603159060732719,74668732.8753754435734624,0.04955586519047783,9.7708688517979142,0.7708688517979142,0.0305608518860006,Aave Ethereum WBTC,5393485.5232414551615015,1972482.9593642538220622,27351.39200829,16850943
2023-03-16,64963983.208490088538634,3393279.16687542076763,64963983.208490088538634,0.05223323754618476,9.8125126219115121,0.8125126219115121,0.0339519476965124,Aave Ethereum WBTC,3944275.9014849016985752,2208751.7641249294706543,24990.3688622,16843783
2023-03-15,61562670.062950887820304,3788589.111469030578488,61562670.062950887820304,0.06154036378855904,9.9572895023537869,0.9572895023537869,0.0471293069820048,Aave Ethereum WBTC,8292073.8216303841371117,8810583.0736258855923695,24348.4830052,16836681
2023-03-14,62893944.1000631698966164,3214156.6599989131886844,62893944.1000631698966164,0.05110439019192764,9.7949532698552964,0.7949532698552964,0.032500321778758,Aave Ethereum WBTC,31820690.0358622477738699,2801375.8906131783649728,24673.00318836,16829291
2023-03-13,33637563.538004339633128,2867161.137460198556808,33637563.538004339633128,0.08523688507405797,10.3258958897095379,1.3258958897095379,0.0904114239607876,Aave Ethereum WBTC,28891697.2381696712424671,25729103.7283702684399211,24008.5544344,16822317
2023-03-12,26005753.7858280696869965,7071522.2970399275730518,26005753.7858280696869965,0.27192145074039653,13.2298601989105241,4.2298601989105241,0.9201454612625509,Aave Ethereum WBTC,9754514.1191545011126177,1003130.4664487981788217,22013.98255637,16815214
2023-03-11,15645961.3055095080866562,4000126.6961371065763292,15645961.3055095080866562,0.25566512776230105,12.976991096924788,3.976991096924788,0.8134178495152643,Aave Ethereum WBTC,22667793.2628769150608621,33989254.2635170480233669,20684.09524546,16808251
2023-03-10,25888032.5724787433306628,1730689.72957919345645,25888032.5724787433306628,0.06685288751602811,10.0399333977925798,1.0399333977925798,0.0556180185519987,Aave Ethereum WBTC,1515351.8276930577993435,222169.8579775227930044,19865.88758468,16800415
2023-03-09,25201836.6540599635403508,1862078.020998049154244,25201836.6540599635403508,0.07388659987596864,10.1493471051348271,1.1493471051348271,0.0679370795013501,Aave Ethereum WBTC,375460.4987826004355851,105339.5576973991891846,20352.50078502,16794034
2023-03-08,26998134.2446074499746,1939087.9466785413972,26998134.2446074499746,0.07182303521828923,10.1172445960145876,1.1172445960145876,0.0641949679195097,Aave Ethereum WBTC,72295.3025127670760019,45250.6076935613118,22026.39714,16785501
2023-03-07,27052004.1740979706167,1860978.42970370496526,27052004.1740979706167,0.0687926268873481,10.0701054466213586,1.0701054466213586,0.0588921771542759,Aave Ethereum WBTC,1453895.6044529059075604,535556.35867525069492,22092.510614,16778740
2023-03-06,26507185.77875763981552,1873287.21321568663848,26507185.77875763981552,0.070670920287468,10.0993236307337871,1.0993236307337871,0.062152068604614,Aave Ethereum WBTC,182431.4862933471494574,34712.273529888,22398.7753488,16772363
2023-03-05,26387289.30415457581806,1875203.8643836067910791,26387289.30415457581806,0.07106466461063748,10.1054489753323786,1.1054489753323786,0.0628466110489752,Aave Ethereum WBTC,114631.8435521896526076,223668.79915864765248,22422.35346503,16765572
2023-03-04,26363937.2851714635824035,1822915.7815822115453265,26363937.2851714635824035,0.06914429213907743,10.075577017746715,1.075577017746715,0.0594959616568243,Aave Ethereum WBTC,66570.2800716428883893,259112.789574948525516,22309.99780945,16758364
2023-03-03,26715404.0877720556629072,1826999.5503467719804623,26715404.0877720556629072,0.06838749450857119,10.0638052990707418,1.0638052990707418,0.0582007738798795,Aave Ethereum WBTC,345108.0747812951790289,2528937.0769241531916785,22443.47044113,16747123
2023-03-02,30246501.1967569200388896,2005447.2080139391476384,30246501.1967569200388896,0.06630344432132092,10.0313849997283457,1.0313849997283457,0.0547074009084672,Aave Ethereum WBTC,1719038.3416283855742833,784059.8523737485838248,23482.01383392,16744243
2023-03-01,29215626.7508593206537408,2110193.0665245225799424,29215626.7508593206537408,0.07222823198418823,10.1235486229402545,1.1235486229402545,0.0649214489885627,Aave Ethereum WBTC,1117396.2616352770488732,1059269.6572405177573845,23406.72135488,16736345
2023-02-28,28828621.5657513328584,1952750.2977444225624,28828621.5657513328584,0.06773651294046983,10.0536779553592643,1.0536779553592643,0.0570979148713755,Aave Ethereum WBTC,3278592.4712628013051813,124360.6999924685393136,23137.44132,16729899
2023-02-27,25856870.547617424,1266319.169755664,25856870.547617424,0.04897418531077222,9.7618200073074904,0.7618200073074904,0.0298475857817478,Aave Ethereum WBTC,41227.0411217831157074,0,23279.68,16721825
2023-02-26,25727914.39272756429,1373387.07127612263,25727914.39272756429,0.053381204955514544,9.830373806570002,0.830373806570002,0.0354610624442171,Aave Ethereum WBTC,903970.0739874274320811,741647.8663201089130798,23200.359,16713997
2023-02-25,25529368.349814996845828,1341708.296589357081958,25529368.349814996845828,0.05255548348101139,9.8175294014154118,0.8175294014154118,0.0343725079977587,Aave Ethereum WBTC,694700.2480060458112631,444578.8584742642956496,23168.14706788,16708700
2023-02-24,25236673.1334001797539968,1256251.2173507687425712,25236673.1334001797539968,0.049778796543833985,9.7743366819674987,0.7743366819674987,0.0308364324192224,Aave Ethereum WBTC,191684.9438425777697892,38336.2331984156249558,23130.91464016,16701113
2023-02-23,25803752.7712692392349321,1196885.4375309434342628,25803752.7712692392349321,0.04638416156519666,9.7215305761823429,0.7215305761823429,0.0267740420073955,Aave Ethereum WBTC,147441.4362071800302909,481.1507238136060896,23791.45258497,16694468
2023-02-22,25835893.6154358758204068,1241016.1729464459292068,25835893.6154358758204068,0.04803457513097167,9.7472037811049439,0.7472037811049439,0.028713265225587,Aave Ethereum WBTC,365613.1384316432549027,208385.9841867510595056,23954.94317414,16686930
2023-02-21,26233065.3313832139428001,1267746.0062345255957542,26233065.3313832139428001,0.04832626268489837,9.7517412935196095,0.7517412935196095,0.0290630557225304,Aave Ethereum WBTC,886175.1123986964594325,164006.8632377528265421,24471.43706303,16679353
2023-02-20,25836797.863673804500416,1102531.704874848775296,25836797.863673804500416,0.042672923738161596,9.6638006273988965,0.6638006273988965,0.0226610368938087,Aave Ethereum WBTC,848746.154960492510234,107352.2009843372141226,24773.6145888,16672819
2023-02-19,24770053.23728527872,1081232.5631905728,24770053.23728527872,0.04365079690515323,9.6790120884178232,0.6790120884178232,0.023711524262616,Aave Ethereum WBTC,286998.2507004886046536,37182.61147205874806,24460.416,16664805
2023-02-18,24786559.5327709654213944,1067373.8503242720864208,24786559.5327709654213944,0.043062606123817584,9.6698625646413215,0.6698625646413215,0.0230768154261179,Aave Ethereum WBTC,481330.0395959553363446,2258.777378164164228,24724.87510684,16657528
2023-02-17,23776800.570712867115727,1045393.937876153473092,23776800.570712867115727,0.043966972543977176,9.6839305763507448,0.6839305763507448,0.024056281710898,Aave Ethereum WBTC,669729.2872013459143347,4739.69301,24187.5594801,16651296
2023-02-16,22976223.8150902298146437,1028790.4292470005556839,22976223.8150902298146437,0.044776306042567174,9.6965186005776224,0.6965186005776224,0.0249499625631742,Aave Ethereum WBTC,3834364.9467098932559111,149551.5422629233969291,24053.78456547,16644687
2023-02-15,19601651.04999616,931011.369462,19601651.04999616,0.047496579093636214,9.7388336498437567,0.7388336498437567,0.0280735797672744,Aave Ethereum WBTC,1926485.7792732644857709,1883.8568559412440162,24334,16637561
2023-02-14,16019648.3545907198670545,862946.9228836645063495,16019648.3545907198670545,0.053868031543674394,9.8379448474153326,0.8379448474153326,0.0361106520330808,Aave Ethereum WBTC,7162907.5411090709178146,216346.5002382325960724,22271.46707165,16627879
2023-02-13,8685481.6752121451173998,741601.900002873951756,8685481.6752121451173998,0.08538408435301433,10.3281906874125255,1.3281906874125255,0.0907246543952241,Aave Ethereum WBTC,328124.8345782959031059,0,21756.71096742,16623230
2023-02-12,8376383.2719057723768828,725895.0345286438852347,8376383.2719057723768828,0.08665972066527589,10.3480344589431967,1.3480344589431967,0.0934558406999114,Aave Ethereum WBTC,704127.505631161733489,67866.2189683886105262,21812.13624729,16615848
2023-02-11,7692870.8758250061080594,1122140.4559506774116782,7692870.8758250061080594,0.14586757974542705,11.2690431454202674,2.2690431454202674,0.2647829209257617,Aave Ethereum WBTC,1563583.8630715655884154,289.744644090602074,21672.14714606,16608086
2023-02-10,6102761.594996610295362,1052064.590147020698438,6102761.594996610295362,0.17239155975051734,11.681640413271639,2.681640413271639,0.3698329014561439,Aave Ethereum WBTC,1710686.758813856692953,1729.00130924782212,21578.5052682,16601523
2023-02-09,4460748.6494871095110616,945644.8580399886818408,4460748.6494871095110616,0.21199241032079166,12.2976542083156216,3.2976542083156216,0.5592611971348318,Aave Ethereum WBTC,561124.8069847073886167,24131.5344883169240518,21833.31751528,16594588
2023-02-08,4133015.181592500758654,163663.111953567467538,4133015.181592500758654,0.039598962201369436,9.6159831623544798,0.6159831623544798,0.0195138131813602,Aave Ethereum WBTC,629882.5238369088661658,116094.6236562,22949.9106023,16586875
2023-02-07,3664655.1839044458426087,223709.4611037625190502,3664655.1839044458426087,0.0610451597428097,9.9495902877003727,0.9495902877003727,0.0463742596025937,Aave Ethereum WBTC,1044891.3773657347551534,113582.4494516548704237,23227.39203771,16580145
2023-02-06,2687187.6647013846560949,117831.2505593033728251,2687187.6647013846560949,0.04384928232111301,9.6820991214367179,0.6820991214367179,0.0239276165896153,Aave Ethereum WBTC,448408.0768949170030474,407383.8949528073985748,22966.70022261,16572387
2023-02-05,2643914.89745861460066,117806.1393070674313512,2643914.89745861460066,0.04455746265521069,9.6931153451495411,0.6931153451495411,0.0247067424864909,Aave Ethereum WBTC,155743.6333070398112091,19062.422488057554396,22962.20420649,16565971
2023-02-04,2556309.267354708801,116507.403241103628,2556309.267354708801,0.04557641155902334,9.7089657348745109,0.7089657348745109,0.0258496669659166,Aave Ethereum WBTC,11593.7600706489536132,0,23393.4831,16558446
2023-02-03,2548364.323443527323647,113158.17850932543564,2548364.323443527323647,0.04440423901258287,9.6907320638854207,0.6907320638854207,0.0245371260383698,Aave Ethereum WBTC,268396.9516528000027248,698847.659952487935331,23426.9856117,16551647
2023-02-02,3025807.7443294779652357,111114.206663205751784,3025807.7443294779652357,0.03672216348558152,9.5712333985067012,0.5712333985067012,0.0167815334864322,Aave Ethereum WBTC,155994.5298624094898244,983.7651277172661525,23792.50319417,16540539
2023-02-01,2856418.831242760367175,103448.324865246673038,2856418.831242760367175,0.036216091188643634,9.56336118396604,0.56336118396604,0.0163221852136947,Aave Ethereum WBTC,295132.7991253383490254,0,23673.31244142,16537291
2023-01-31,2495354.8598227947022208,97565.5099723834098816,2495354.8598227947022208,0.03909885184799405,9.6082041576834888,0.6082041576834888,0.0190240610103505,Aave Ethereum WBTC,656681.6719279787083747,125188.0590272812311124,23121.10874944,16530236
2023-01-30,1921860.9788942190764984,95701.0882187400042408,1921860.9788942190764984,0.04979605146767875,9.7746050880092459,0.7746050880092459,0.0308578136075903,Aave Ethereum WBTC,148996.0817489046390503,58809.163099323209157,22679.76372788,16522306
2023-01-29,1915673.3079762278088075,100045.9527193188723752,1915673.3079762278088075,0.05222495521692594,9.81238806376334,0.81238806376334,0.0339415388303219,Aave Ethereum WBTC,2021130.9776413988673564,484496.2847249607309574,23709.91665643,16515646
